iss_date,NOME_NUTS2,CASI_CUMULATIVI,iss_date_iso8601,file_date_iso8601,file
30/06/2021,Sicilia,232735,2021-06-30,2021-06-30,COVID_19_ISS_open_data_2021-06-30_casi_regioni
30/06/2021,Toscana,243927,2021-06-30,2021-06-30,COVID_19_ISS_open_data_2021-06-30_casi_regioni
30/06/2021,Umbria,57337,2021-06-30,2021-06-30,COVID_19_ISS_open_data_2021-06-30_casi_regioni
30/06/2021,Valle d'Aosta/Vallée d'Aoste,11629,2021-06-30,2021-06-30,COVID_19_ISS_open_data_2021-06-30_casi_regioni
30/06/2021,Veneto,426271,2021-06-30,2021-06-30,COVID_19_ISS_open_data_2021-06-30_casi_regioni
01/07/2021,Abruzzo,74875,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Basilicata,26539,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Calabria,68702,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Campania,407735,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Emilia-Romagna,386822,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Friuli-Venezia Giulia,104189,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Lazio,354390,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Liguria,103601,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Lombardia,840900,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Marche,102499,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Molise,13732,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Piemonte,364791,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Provincia Autonoma di Bolzano/Bozen,64805,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Provincia Autonoma di Trento,46833,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Puglia,253355,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Sardegna,57251,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Sicilia,232822,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Toscana,243980,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Umbria,57352,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Valle d'Aosta/Vallée d'Aoste,11628,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
01/07/2021,Veneto,426315,2021-07-01,2021-07-01,COVID_19_ISS_open_data_2021-07-01_casi_regioni
02/07/2021,Abruzzo,74896,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Basilicata,26565,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Calabria,68769,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Campania,407735,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Emilia-Romagna,386883,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Friuli-Venezia Giulia,104215,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Lazio,354445,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Liguria,103613,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Lombardia,841043,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Marche,102499,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Molise,13732,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Piemonte,364791,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Provincia Autonoma di Bolzano/Bozen,64822,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Provincia Autonoma di Trento,46838,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Puglia,253394,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Sardegna,57261,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Sicilia,232977,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Toscana,244024,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Umbria,57352,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Valle d'Aosta/Vallée d'Aoste,11628,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
02/07/2021,Veneto,426382,2021-07-02,2021-07-02,COVID_19_ISS_open_data_2021-07-02_casi_regioni
03/07/2021,Abruzzo,74924,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Basilicata,26578,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Calabria,68806,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Campania,407735,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Emilia-Romagna,386929,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Friuli-Venezia Giulia,104228,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Lazio,354445,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Liguria,103626,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Lombardia,841186,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Marche,102499,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Molise,13733,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Piemonte,364791,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Provincia Autonoma di Bolzano/Bozen,64822,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Provincia Autonoma di Trento,46845,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Puglia,253439,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Sardegna,57286,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Sicilia,233071,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Toscana,244086,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Umbria,57360,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Valle d'Aosta/Vallée d'Aoste,11630,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
03/07/2021,Veneto,426382,2021-07-03,2021-07-03,COVID_19_ISS_open_data_2021-07-03_casi_regioni
04/07/2021,Abruzzo,74949,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Basilicata,26585,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Calabria,68818,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Campania,408079,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Emilia-Romagna,386993,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Friuli-Venezia Giulia,104228,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Lazio,354445,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Liguria,103633,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Lombardia,841317,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Marche,102499,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Molise,13733,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Piemonte,364791,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Provincia Autonoma di Bolzano/Bozen,64830,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Provincia Autonoma di Trento,46848,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Puglia,253486,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Sardegna,57295,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Sicilia,233176,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Toscana,244135,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Umbria,57364,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Valle d'Aosta/Vallée d'Aoste,11630,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
04/07/2021,Veneto,426517,2021-07-04,2021-07-04,COVID_19_ISS_open_data_2021-07-04_casi_regioni
05/07/2021,Abruzzo,74955,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Basilicata,26586,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Calabria,68878,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Campania,408195,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Emilia-Romagna,387043,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Friuli-Venezia Giulia,104228,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Lazio,354719,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Liguria,103655,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Lombardia,841368,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Marche,102669,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Molise,13737,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Piemonte,364791,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Provincia Autonoma di Bolzano/Bozen,64821,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Provincia Autonoma di Trento,46854,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Puglia,253526,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Sardegna,57310,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Sicilia,233300,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Toscana,244182,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Umbria,57375,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Valle d'Aosta/Vallée d'Aoste,11633,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
05/07/2021,Veneto,426553,2021-07-05,2021-07-05,COVID_19_ISS_open_data_2021-07-05_casi_regioni
06/07/2021,Abruzzo,74988,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Basilicata,26586,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Calabria,68924,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Campania,408180,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Emilia-Romagna,387101,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Friuli-Venezia Giulia,104250,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Lazio,354791,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Liguria,103655,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Lombardia,841497,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Marche,102669,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Molise,13737,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Piemonte,364791,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Provincia Autonoma di Bolzano/Bozen,64828,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Provincia Autonoma di Trento,46854,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Puglia,253526,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Sardegna,57323,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Sicilia,233466,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Toscana,244227,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Umbria,57379,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Valle d'Aosta/Vallée d'Aoste,11633,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
06/07/2021,Veneto,426648,2021-07-06,2021-07-06,COVID_19_ISS_open_data_2021-07-06_casi_regioni
07/07/2021,Abruzzo,75023,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Basilicata,26586,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Calabria,68986,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Campania,408325,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Emilia-Romagna,387152,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Friuli-Venezia Giulia,104260,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Lazio,354927,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Liguria,103665,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Lombardia,841599,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Marche,102669,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Molise,13737,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Piemonte,364994,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Provincia Autonoma di Bolzano/Bozen,64841,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Provincia Autonoma di Trento,46855,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Puglia,253636,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Sardegna,57356,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Sicilia,233586,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Toscana,244287,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Umbria,57388,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Valle d'Aosta/Vallée d'Aoste,11634,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
07/07/2021,Veneto,426719,2021-07-07,2021-07-07,COVID_19_ISS_open_data_2021-07-07_casi_regioni
08/07/2021,Abruzzo,75071,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Basilicata,26620,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Calabria,69003,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Campania,408475,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Emilia-Romagna,387306,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Friuli-Venezia Giulia,104260,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Lazio,354947,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Liguria,103700,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Lombardia,841814,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Marche,102669,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Molise,13745,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Piemonte,364994,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Provincia Autonoma di Bolzano/Bozen,64843,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Provincia Autonoma di Trento,46863,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Puglia,253693,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Sardegna,57414,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Sicilia,233758,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Toscana,244363,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Umbria,57388,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Valle d'Aosta/Vallée d'Aoste,11636,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
08/07/2021,Veneto,426862,2021-07-08,2021-07-08,COVID_19_ISS_open_data_2021-07-08_casi_regioni
09/07/2021,Abruzzo,75102,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Basilicata,26620,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Calabria,69037,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Campania,408635,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Emilia-Romagna,387306,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Friuli-Venezia Giulia,104260,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Lazio,355063,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Liguria,103700,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Lombardia,842044,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Marche,102669,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Molise,13745,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Piemonte,364994,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Provincia Autonoma di Bolzano/Bozen,64843,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Provincia Autonoma di Trento,46863,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Puglia,253693,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Sardegna,57459,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Sicilia,233901,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Toscana,244444,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Umbria,57388,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Valle d'Aosta/Vallée d'Aoste,11636,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
09/07/2021,Veneto,426862,2021-07-09,2021-07-09,COVID_19_ISS_open_data_2021-07-09_casi_regioni
10/07/2021,Abruzzo,75136,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Basilicata,26636,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Calabria,69064,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Campania,408635,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Emilia-Romagna,387405,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Friuli-Venezia Giulia,104316,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Lazio,355063,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Liguria,103717,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Lombardia,842250,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Marche,102669,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Molise,13745,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Piemonte,365067,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Provincia Autonoma di Bolzano/Bozen,64844,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Provincia Autonoma di Trento,46866,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Puglia,253737,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Sardegna,57501,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Sicilia,234081,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Toscana,244523,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Umbria,57388,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Valle d'Aosta/Vallée d'Aoste,11636,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
10/07/2021,Veneto,427123,2021-07-10,2021-07-10,COVID_19_ISS_open_data_2021-07-10_casi_regioni
11/07/2021,Abruzzo,75161,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Basilicata,26636,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Calabria,69133,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Campania,408635,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Emilia-Romagna,387499,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Friuli-Venezia Giulia,104316,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Lazio,355063,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Liguria,103743,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Lombardia,842500,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Marche,102669,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Molise,13745,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Piemonte,365114,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Provincia Autonoma di Bolzano/Bozen,64890,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Provincia Autonoma di Trento,46873,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Puglia,253778,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Sardegna,57553,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Sicilia,234204,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
11/07/2021,Toscana,244589,2021-07-11,2021-07-11,COVID_19_ISS_open_data_2021-07-11_casi_regioni
